X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
2.496778,41.555611,826354,BARCELONA,SANT ANDREU DE LLAVANERES,SANT ANDREU DE LLAVANERES,08392,"CARRETERA CARRETERA NACIONAL II KM. 651,4",D,2.496778,41.555611,1.249,1.129,,,1.239,,,,1.379,,,,MEROIL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.498306,41.555694,826355,BARCELONA,SANT ANDREU DE LLAVANERES,SANT ANDREU DE LLAVANERES,08392,"CARRETERA CARRETERA N-II KM. 651,400",I,2.498306,41.555694,1.199,1.069,,,,,,,,,,,OILPRIX,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.404361,41.662,826356,BARCELONA,SANT ANTONI DE VILAMAJOR,SANT ANTONI DE VILAMAJOR,08459,"CALLE EUROPA, 2",N,2.404361,41.662,1.269,1.139,,,,,,,,,,,MEROIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.036556,41.344778,826357,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08830,CL LLUIS PASCUAL ROCA  57,N,2.036556,41.344778,1.289,1.169,,,1.269,,,,,,,,MONTCLAR,P,dm,"L-V: 06:00-23:00; S: 08:00-14:30 y 16:00-21:00; D: 10:00-14:30 y 16:00-21:00","L-V: 06:00-23:00; S: 08:00-14:30 y 16:00-21:00; D: 10:00-14:30 y 16:00-21:00",,2017-04-15T00:00:00.000Z
2.042222,41.331778,826358,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08830,CARRETERA SANTA CREU DE CALAFELL DE KM. 10,I,2.042222,41.331778,1.179,1.029,,,1.119,,,,1.249,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.031806,41.324861,826359,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08830,"CR C-245  GARRAF-BARCELONA KM  8,9 (CARRETERA km 179)",N,2.031806,41.324861,1.309,1.173,,,1.259,,,,1.451,,,,MOLMAR ,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.049389,41.333889,826360,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08830,"CALLE CANTABRIA, 3",N,2.049389,41.333889,1.279,1.149,,,1.234,,,,1.421,,,,BP SAN BOI,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.054444,41.331556,826361,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08830,"POL.IND.LAS SALINAS; AV.DE LA MARINA, S/N",N,2.054444,41.331556,1.117,0.994,,,1.069,,,,1.182,,,,E.S. ALCAMPO SANT BOI,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.050194,41.345806,826362,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08830,"CARRETERA CRTA.STA.CREU CALAFELL KM 7,8 KM. 7,800",D,2.050194,41.345806,1.179,1.019,,,,,,,,,,,GALP,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.04825,41.334667,826363,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08330,"CALLE AZUAGA, 2",N,2.04825,41.334667,1.175,1.019,,,,,,,,,,,EASY FUEL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.038889,41.326389,826364,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08330,"CALLE MURCIA, S/N",D,2.038889,41.326389,1.298,1.169,,,1.229,,,,1.414,,,,REPSOL,P,dm,L: 24H,L: 24H,,2017-04-15T00:00:00.000Z
2.048306,41.332,826365,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08330,"AVENIDA MARINA DE, 14",D,2.048306,41.332,1.177,1.039,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.035472,41.321806,826366,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,08330,"AVINGUDA SEGLE XXI, 79",D,2.035472,41.321806,1.189,1.039,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.502472,41.692639,826367,BARCELONA,SANT CELONI,SANT CELONI,08470,"CARRETERA C-35 KM. 57,3",I,2.502472,41.692639,1.269,1.139,,,1.224,,,,1.411,,,,BP MONTSENY,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.494722,41.687306,826368,BARCELONA,SANT CELONI,SANT CELONI,08470,"CARRETERA C-35 KM. 56,1",N,2.494722,41.687306,1.209,1.079,,,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.486083,41.680667,826369,BARCELONA,SANT CELONI,SANT CELONI,08470,"CARRETERA C-35 KM. 55,100",I,2.486083,41.680667,1.299,1.169,,,1.229,,,,1.419,,,,REPSOL,P,dm,L-D: 05:00-23:00,L-D: 05:00-23:00,,2017-04-15T00:00:00.000Z
2.546611,41.719111,826370,BARCELONA,SANT CELONI,BATLLORIA (LA),08476,"CARRETERA COMARCAL 251 KM. 26,300",I,2.546611,41.719111,1.299,1.169,,,1.229,,,,1.419,,,,REPSOL,P,dm,L-D: 05:00-23:00,L-D: 05:00-23:00,,2017-04-15T00:00:00.000Z
2.07825,41.4335,826371,BARCELONA,SANT CUGAT DEL VALLÈS,SANT CUGAT DEL VALLES,08190,"AUTOVIA E-9 KM. 6,5",D,2.07825,41.4335,1.375,1.229,,,1.299,,,,1.495,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.068361,41.479694,826372,BARCELONA,SANT CUGAT DEL VALLÈS,SANT CUGAT DEL VALLES,08190,"CALLE CERDANYA ESQ RONDA NORTE, SN",D,2.068361,41.479694,1.275,1.195,,,1.265,,,,1.395,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.050833,41.482778,826373,BARCELONA,SANT CUGAT DEL VALLÈS,SANT CUGAT DEL VALLES,08190,"AVENIDA AUGUSTA, SN",D,2.050833,41.482778,1.275,1.195,,,1.265,,,,1.395,,,,REPSOL,P,OM,L-D: 05:30-23:00,L-D: 05:30-23:00,,2017-04-15T00:00:00.000Z
2.086139,41.483083,826374,BARCELONA,SANT CUGAT DEL VALLÈS,SANT CUGAT DEL VALLES,08190,"RONDA NORD, 30",N,2.086139,41.483083,1.284,1.184,,,1.269,,,,1.426,,,,BP GRIFUL RONDA NORD,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.067778,41.487083,826375,BARCELONA,SANT CUGAT DEL VALLÈS,SANT CUGAT DEL VALLES,08190,"AVENIDA VIA AUGUSTA, 137",N,2.067778,41.487083,1.255,1.118,,,1.213,,,,1.399,,,,"MEROIL,S.A.",P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.045306,41.484306,826376,BARCELONA,SANT CUGAT DEL VALLÈS,SANT CUGAT DEL VALLES,08190,CRTA. RUBI - ST.CUGAT - C.C. CAPRABO,N,2.045306,41.484306,1.249,1.169,,,1.219,,,,1.369,,,,SARAS ENERGIA ,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-15T00:00:00.000Z
2.017611,41.464389,826377,BARCELONA,SANT CUGAT DEL VALLÈS,SANT CUGAT DEL VALLES,08190,"CR C-1413, 7,7 (C-1413 km 7,75)",D,2.017611,41.464389,1.314,1.189,,,1.259,,,,1.439,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.069528,41.477833,826378,BARCELONA,SANT CUGAT DEL VALLÈS,SANT CUGAT DEL VALLES,08190,"AVINGUDA RIUS I TAULET, 137",D,2.069528,41.477833,1.289,1.189,,,1.239,,,,1.409,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.096972,41.477306,826379,BARCELONA,SANT CUGAT DEL VALLÈS,SANT CUGAT DEL VALLES,08190,CARRETERA CERDANYOLA KM. 108,N,2.096972,41.477306,1.269,1.179,,,1.264,,,,1.411,,,,BP CAN SOLA,P,dm,"L-J: 06:00-23:59; V-S: 24H; D: 06:00-23:59","L-J: 06:00-23:59; V-S: 24H; D: 06:00-23:59",,2017-04-15T00:00:00.000Z
1.752694,41.356889,826380,BARCELONA,SANT CUGAT SESGARRIGUES,SANT CUGAT SESGARRIGUES,08798,"N-340 km 1216,35",I,1.752694,41.356889,1.314,1.143,,,1.213,,,,1.444,,,,SHELL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.752167,41.358,826381,BARCELONA,SANT CUGAT SESGARRIGUES,SANT CUGAT SESGARRIGUES,08798,"N-340 km 1216,35",D,1.752167,41.358,1.314,1.143,,,1.213,,,,1.444,,,,SHELL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.883722,41.478917,826382,BARCELONA,SANT ESTEVE SESROVIRES,SANT ESTEVE SESROVIRES,08635,"CR B-224, 23,5",D,1.883722,41.478917,1.319,1.219,,,1.289,,,,1.459,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.883639,41.501056,826383,BARCELONA,SANT ESTEVE SESROVIRES,CA N'AMAT,08635,"CALLE ISAAC PERAL, 9",D,1.883639,41.501056,1.209,1.089,0.819,,1.109,,,,1.369,,,,"PETRONIEVES, S.L. ",P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.0365,41.392667,826384,BARCELONA,SANT FELIU DE LLOBREGAT,SANT FELIU DE LLOBREGAT,08980,"CL LAUREA MIRO, 403",D,2.0365,41.392667,1.289,1.159,,,1.239,,,,1.439,,,,REPSOL,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-15T00:00:00.000Z
2.037556,41.387028,826385,BARCELONA,SANT FELIU DE LLOBREGAT,SANT FELIU DE LLOBREGAT,08980,"CALLE INDUSTRIA, 23",N,2.037556,41.387028,1.219,1.099,,,1.129,,,,,,,,PETROMIRALLES,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.051111,41.394056,826386,BARCELONA,SANT FELIU DE LLOBREGAT,SANT FELIU DE LLOBREGAT,08980,"CARRETERA DE LA SANSON, NUMERO 78 KM. 78",N,2.051111,41.394056,1.249,1.119,,,1.179,,,,1.309,,,,SERVICIOS PETROLIFEROS,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.215,41.515194,826387,BARCELONA,SANT FOST DE CAMPSENTELLES,SANT FOST CAMPSENTELLES,08105,"CARRETERA BV-5001 KM. 11,6",D,2.215,41.515194,1.259,1.149,0.77,,1.209,,,,1.389,,,,E/S SANT FOST,P,dm,L: 06:00-22:00,L: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.22175,41.530333,826388,BARCELONA,SANT FOST DE CAMPSENTELLES,SANT FOST CAMPSENTELLES,08105,"CALLE BARCELONA, 180",D,2.22175,41.530333,1.217,1.077,,,1.137,,,,,,,,AREA SFOST,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.881472,41.773139,826389,BARCELONA,SANT FRUITÓS DE BAGES,SANT FRUITOS DE BAGES,08272,"AUTOVIA C 16 , 35,6 KM. 35,6",D,1.881472,41.773139,1.309,1.195,,,1.195,,,,1.349,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.840028,41.758083,826390,BARCELONA,SANT FRUITÓS DE BAGES,SANT FRUITOS DE BAGES,08272,"CARRETERA DE SANTPEDOR KM. 3,5",I,1.840028,41.758083,1.319,1.195,,,1.265,,,,1.459,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.871083,41.754111,826391,BARCELONA,SANT FRUITÓS DE BAGES,SANT FRUITOS DE BAGES,08272,"CALLE BARCELONA, S/N",D,1.871083,41.754111,1.151,0.997,,,1.044,,,,1.266,,,,"PETRO-PINTO,S.L.",P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.858,41.74475,826392,BARCELONA,SANT FRUITÓS DE BAGES,SANT FRUITOS DE BAGES,08272,"CARRETERA N 141 C KM. 3,7",D,1.858,41.74475,1.149,1.079,,,,,,,,,,,SARAS ,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.862139,41.750556,826393,BARCELONA,SANT FRUITÓS DE BAGES,SANT FRUITOS DE BAGES,08272,CARRETERA MANRESA A BERGA KM. 1,N,1.862139,41.750556,1.189,1.069,,,1.089,,,,1.349,,,,CARREFOUR,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.574889,41.622444,826394,BARCELONA,SANT ISCLE DE VALLALTA,SANT ISCLE DE VALLALTA,08359,"POLIGONO EL MOLI, S/N (BV-5128 km 22,6)",I,2.574889,41.622444,1.279,1.159,,,1.249,,,,,,,,CARBURANTS SANT ISCLE,P,dm,L: 07:00-21:00,L: 07:00-21:00,,2017-04-15T00:00:00.000Z
1.802583,41.778389,826395,BARCELONA,SANT JOAN DE VILATORRADA,SANT JOAN DE VILATORRADA,08250,"CARRETERA BV-4511 KM. 9,2",N,1.802583,41.778389,1.249,1.099,,,,,,,,,,,PETROCAT DIRECTE,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.789444,41.769639,826396,BARCELONA,SANT JOAN DE VILATORRADA,SANT JOAN DE VILATORRADA,08250,CARRETERA C-55 KM. 39,D,1.789444,41.769639,1.299,1.179,,,,1.099,,,1.329,,,,TAMOIL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.061889,41.367639,826397,BARCELONA,SANT JOAN DESPÍ,SANT JOAN DESPI,08970,"AVENIDA BARCELONA, 41,43",N,2.061889,41.367639,1.215,1.075,,,1.145,,,,1.325,,,,OIL PRIX,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.057833,41.367389,826398,BARCELONA,SANT JOAN DESPÍ,SANT JOAN DESPI,08970,"CR BV-2001, 2.1 (BV-2001 km 2,1)",D,2.057833,41.367389,1.305,1.149,,,1.219,,,,1.489,,,,PETROCAT,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.065917,41.367639,826399,BARCELONA,SANT JOAN DESPÍ,SANT JOAN DESPI,08970,"AVENIDA BARCELONA, 28",N,2.065917,41.367639,1.209,1.089,,,1.139,,,,1.319,,,,GALP,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.072843,41.374639,826400,BARCELONA,SANT JOAN DESPÍ,SANT JOAN DESPI,08970,"MOSSEN JACINTO VERDAGUER, 83-85",N,2.072843,41.374639,1.24,1.1,,,,,,,1.34,,,,3 PUNT TRES,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.077611,41.371278,826401,BARCELONA,SANT JOAN DESPÍ,SANT JOAN DESPI,08970,"AVENIDA BAIX LLOBREGAT, S/N",N,2.077611,41.371278,1.284,1.114,,,1.184,,,,1.414,,,,SHELL,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.063306,41.379528,826402,BARCELONA,SANT JUST DESVERN,SANT JUST DESVERN,08960,"AVENIDA LLUIS COMPANYS, S/N",N,2.063306,41.379528,1.209,1.069,,,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.064472,41.380083,826403,BARCELONA,SANT JUST DESVERN,SANT JUST DESVERN,08960,"CARRETERA NACIONAL 340 KM. 1249,900",I,2.064472,41.380083,1.319,1.189,,,1.269,,,,1.459,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.076917,41.37875,826404,BARCELONA,SANT JUST DESVERN,SANT JUST DESVERN,08960,"CALLE CARRETERA REIAL, 62",I,2.076917,41.37875,1.309,1.179,,,1.235,,,,1.429,,,,BRIGHT SERVICE,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.854667,41.484778,826405,BARCELONA,SANT LLORENÇ D'HORTONS,URB. VINYA DEL POLLASTRE,08791,"CARRETERA B-224 KM. 20,8",D,1.854667,41.484778,1.319,1.219,,,1.289,,,,1.459,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.599194,41.390028,826406,BARCELONA,SANT MARTÍ SARROCA,SANT MARTI SARROCA,08731,"CARRETERA BP-2121 KM. 10,2",D,1.599194,41.390028,1.309,1.179,,,1.229,,,,1.429,,,,LA BENCINERA,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.778861,41.256,826407,BARCELONA,SANT PERE DE RIBES,SANT PERE DE RIBES,08810,CARRETERA B-211 KM. 8,D,1.778861,41.256,1.335,1.175,,,1.245,,,,1.475,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.752833,41.238583,826408,BARCELONA,SANT PERE DE RIBES,SANT PERE DE RIBES,08810,"CALLE URGELL, S/N",N,1.752833,41.238583,1.295,1.139,,,1.189,,,,1.435,,,,SARAS ENERGIA ,P,OM,"L-S: 07:00-22:00; D: 08:00-22:00","L-S: 07:00-22:00; D: 08:00-22:00",,2017-04-15T00:00:00.000Z
1.75525,41.237556,826409,BARCELONA,SANT PERE DE RIBES,SANT PERE DE RIBES,08810,"RAMBLA DEL GARRAF, 68",D,1.75525,41.237556,1.219,1.099,,,,,,,,,,,LOWCOSTFUEL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.697694,41.451528,826410,BARCELONA,SANT PERE DE RIUDEBITLLES,SANT PERE DE RIUDEBITLLES,08776,"CALLE CARRETERA (LA), 162",D,1.697694,41.451528,1.309,1.169,,,1.219,,,,1.449,,,,NINGUNO,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.290806,42.070389,826411,BARCELONA,SANT PERE DE TORELLÓ,SANT PERE DE TORELLO,08572,"AVINGUDA JOAN MARAGALL, S/N",D,2.290806,42.070389,1.239,1.099,,,1.219,,,,1.389,,,,SHELL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.578861,41.745028,826412,BARCELONA,SANT PERE SALLAVINERA,SANT PERE SALLAVINERA,08281,"CARRETERA C-25 KM. 111,52",D,1.578861,41.745028,1.305,1.165,,,1.235,,,,1.405,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.580083,41.745833,826413,BARCELONA,SANT PERE SALLAVINERA,SANT PERE SALLAVINERA,08281,"CARRETERA C-25 KM. 111,52",I,1.580083,41.745833,1.305,1.165,,,1.235,,,,1.405,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.604917,41.607944,826414,BARCELONA,SANT POL DE MAR,SANT POL DE MAR,08395,"CALLE SANT GALDERICH, 14",N,2.604917,41.607944,1.319,1.179,,,1.269,,,,1.399,,,,GALP,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2017-04-15T00:00:00.000Z
2.222861,42.096722,826415,BARCELONA,SANT QUIRZE DE BESORA,SANT QUIRZE DE BESORA,08580,C-17 km 81.20000,D,2.222861,42.096722,1.199,1.079,,,,,,,1.34,,,,NADA ,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.092806,41.521806,826416,BARCELONA,SANT QUIRZE DEL VALLÈS,SANT QUIRZE DEL VALLES,08192,"CALLE MALLORCA, 43/47",D,2.092806,41.521806,1.159,1.039,0.759,,1.039,,,,,,,,WENCES,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.087444,41.528889,826417,BARCELONA,SANT QUIRZE DEL VALLÈS,SANT QUIRZE DEL VALLES,08192,PS PASSEIG DE COLOMER S/N,N,2.087444,41.528889,1.289,1.179,,,1.264,,,,1.431,,,,SANT QUIRZE 2000,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.085111,41.535694,826418,BARCELONA,SANT QUIRZE DEL VALLÈS,VALLES PARC,08192,"RONDA ARRAONA, SN",D,2.085111,41.535694,1.375,1.245,,,1.315,,,,1.485,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.038167,41.520417,826419,BARCELONA,SANT QUIRZE DEL VALLÈS,SANT QUIRZE DEL VALLES,08192,"CARRETERA BP-1503 KM. 20,270",N,2.038167,41.520417,1.239,1.059,,,,,,,,,,,PETROCAT DIRECTE,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.090972,41.528639,826420,BARCELONA,SANT QUIRZE DEL VALLÈS,POBLE SEC,08192,"PASEO DE LA BOBILA, 4",N,2.090972,41.528639,1.159,1.029,,,1.119,,,,1.319,,,,ALCAMPO,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.782194,41.437472,826421,BARCELONA,SANT SADURNÍ D'ANOIA,SANT SADURNI D'ANOIA,08770,"CALLE ITALIA, 29",D,1.782194,41.437472,1.249,1.099,0.809,,1.109,,,,,,,,PERE AMAT,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.778111,41.435556,826422,BARCELONA,SANT SADURNÍ D'ANOIA,SANT SADURNI D'ANOIA,08770,"CALLE DE FRANÇA, 5",N,1.778111,41.435556,1.199,1.059,,,,,,,,0.738,0.738,,GALP,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.781056,41.425611,826423,BARCELONA,SANT SADURNÍ D'ANOIA,SANT SADURNI D'ANOIA,08770,"CARRETERA SAN QUINTIN KM. 9,2",D,1.781056,41.425611,1.309,1.169,,,1.219,,,,1.449,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.793306,41.700722,826424,BARCELONA,SANT SALVADOR DE GUARDIOLA,SANT SALVADOR GUARDIOLA,08253,"CARRETERA C-37 KM. 78,48",D,1.793306,41.700722,1.299,1.159,0.9,,1.199,,,,1.399,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.854167,41.668694,826425,BARCELONA,SANT VICENÇ DE CASTELLET,SANT VICENÇ DE CASTELLET,08295,"CARRETERA C-55 KM. 21,7",I,1.854167,41.668694,1.315,1.195,,,,,,,1.435,,,,PETRONOR,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
1.860694,41.664917,826426,BARCELONA,SANT VICENÇ DE CASTELLET,SANT VICENÇ DE CASTELLET,08295,"PLAZA GENERALITAT, 1",N,1.860694,41.664917,1.169,1.049,,,,,,,,,,,ESCLATOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.519556,41.566139,826427,BARCELONA,SANT VICENÇ DE MONTALT,SANT VICENÇ DE MONTALT,08394,CARRETERA N-2 KM. 654,D,2.519556,41.566139,1.315,1.175,,,1.245,,,,1.455,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-15T00:00:00.000Z
1.994222,41.378917,826428,BARCELONA,SANT VICENÇ DELS HORTS,SANT VICENÇ DELS HORTS,08620,"CALLE LLAVEROL ESQ CRTA C-2005, 0",N,1.994222,41.378917,1.319,1.165,,,1.25,,,,1.461,,,,BP JORDAN,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.005917,41.386417,826429,BARCELONA,SANT VICENÇ DELS HORTS,SANT VICENÇ DELS HORTS,08620,CARRETERA TORRELLAS 68 KM. ,D,2.005917,41.386417,1.295,1.135,,,1.205,,,,1.415,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.00475,41.405944,826430,BARCELONA,SANT VICENÇ DELS HORTS,SANT VICENÇ DELS HORTS,08620,CARRETERA N-340 KM. 1243,N,2.00475,41.405944,1.219,1.089,,,1.139,,,,1.319,,,,GALP,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.009056,41.385194,826431,BARCELONA,SANT VICENÇ DELS HORTS,SANT VICENÇ DELS HORTS,08620,CARRETERA TORRELLES KM. 28,D,2.009056,41.385194,1.218,1.069,,,,,,,,,,,EXPRESS,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
1.99725,41.402944,826432,BARCELONA,SANT VICENÇ DELS HORTS,SANT VICENÇ DELS HORTS,08620,"CALLE A, 31",N,1.99725,41.402944,1.259,1.129,,,1.159,,,,1.382,,,,PETROMIRALLES,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.006861,41.400306,826433,BARCELONA,SANT VICENÇ DELS HORTS,SANT VICENÇ DELS HORTS,08620,"CALLE BARCELONA, 298",N,2.006861,41.400306,1.179,1.019,,,,,,,,,,,GALP,P,dm,L: 06:00-22:00,L: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.195889,41.458667,826434,BARCELONA,SANTA COLOMA DE GRAMENET,SANTA COLOMA DE GRAMENET,08924,"AVENIDA FRANCESC MACIA, 226",N,2.195889,41.458667,1.269,1.159,,,1.219,,,,1.389,,,,CAN ZAM OIL ,P,dm,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.210583,41.444583,826435,BARCELONA,SANTA COLOMA DE GRAMENET,SANTA COLOMA DE GRAMENET,08923,"CL AVENIDA GENERALITAT, 97",D,2.210583,41.444583,1.329,1.189,,,1.259,,,,1.429,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-15T00:00:00.000Z
2.217333,41.454222,826436,BARCELONA,SANTA COLOMA DE GRAMENET,SANTA COLOMA DE GRAMENET,08921,"CALLE MOZART, 24",N,2.217333,41.454222,1.325,1.166,,,1.226,,,,1.44,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
2.231306,41.645,826437,BARCELONA,SANTA EULÀLIA DE RONÇANA,SANTA EULALIA DE RONÇANA,08187,"CARRETERA BARCELONA KM. 10,700",I,2.231306,41.645,1.319,1.189,,,1.279,,,,1.463,,,,BP,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-15T00:00:00.000Z
