X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-2.917639,42.704639,704380,ÁLAVA,RIBERA BAJA/ERRIBERA BEITIA,RIBABELLOSA,01213,"POLIGONO SUI 1, (C.C. EROSKI), 1",N,-2.917639,42.704639,1.12,0.97,,,1.079,,,,1.19,,,,EROSKI,P,dm,L-S: 10:00-22:00,L-S: 10:00-22:00,,2017-04-03T00:00:00.000Z
-2.920667,42.692917,704381,ÁLAVA,RIBERA BAJA/ERRIBERA BEITIA,RIBABELLOSA,01213,"AVENIDA ALAVA, 12",D,-2.920667,42.692917,1.199,1.099,,,1.159,1.155,,,1.299,,,,EESS ROMPETROL,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.906944,42.710639,704382,ÁLAVA,RIBERA BAJA/ERRIBERA BEITIA,RIBABELLOSA,01213,CARRETERA N-I KM. 323,N,-2.906944,42.710639,1.231,1.115,,,1.185,,,,,,,,SHELL,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.394583,42.848944,704383,ÁLAVA,SALVATIERRA/AGURAIN,SALVATIERRA O AGURAIN,01200,CARRETERA ANTIGUA NACIONAL I KM. 375,N,-2.394583,42.848944,1.179,1.069,0.809,,1.159,,,,1.299,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.320361,42.8635,704384,ÁLAVA,SAN MILLÁN/DONEMILIAGA,DURRUMA/SAN ROMAN DE SAN,01207,"POLIGONO OKITURRI, S/N",D,-2.320361,42.8635,1.217,1.089,0.825,,,,,,1.317,,,,"ANDAMUR ""SAN ROMAN""",P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.324083,42.863583,704385,ÁLAVA,SAN MILLÁN/DONEMILIAGA,DURRUMA/SAN ROMAN DE SAN,01207,"CALLE POLIGONO OKITURRI, 4",D,-2.324083,42.863583,1.211,1.125,0.818,,,1.125,,,,,,,IS-XXI,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.648306,42.849778,704386,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01002,"CL PORTAL DE ELORRIAGA,17",D,-2.648306,42.849778,1.219,1.089,,,1.164,,,,1.339,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.698917,42.836778,704387,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01007,"CALLE ALTO DE ARMENTIA, 2",N,-2.698917,42.836778,1.209,1.059,,,1.149,,,,1.329,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.700972,42.837111,704388,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01007,"CALLE ALTO DE ARMENTIA, 10",D,-2.700972,42.837111,1.119,0.999,,,,,,,,,,,ARMENTIA,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.682278,42.842833,704389,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01008,"CL CASTILLA, 30",D,-2.682278,42.842833,1.229,1.109,,,1.194,,,,1.369,,,,REPSOL,P,dm,"L-S: 06:00-23:00; D: 07:30-23:00","L-S: 06:00-23:00; D: 07:30-23:00",,2017-04-03T00:00:00.000Z
-2.709972,42.852417,704390,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"CALLE DUSSELDORF, 1",D,-2.709972,42.852417,1.219,1.109,,,1.169,,,,1.334,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.708611,42.854694,704391,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"CALLE BREMEN, 6",D,-2.708611,42.854694,1.089,0.969,,,,,,,,,,,EROSKI,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.693722,42.849028,704392,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"AVENIDA MEDITERRANEO, 7",N,-2.693722,42.849028,1.219,1.115,,,1.175,,,,1.334,,,,CEPSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.712722,42.863778,704393,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"CALLE URARTEA, 23",D,-2.712722,42.863778,1.209,1.079,,,1.139,1.079,,,1.309,,,,AVIA,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2017-04-03T00:00:00.000Z
-2.716389,42.857194,704394,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"AVENIDA AVDA. DE LOS HUETOS, 56",N,-2.716389,42.857194,1.205,1.095,0.75,,1.155,,,,1.315,,,,ONAINDIA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.7105,42.864944,704395,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"ALIBARRA, 34",N,-2.7105,42.864944,1.197,1.077,,,1.137,,,,1.298,,,,AVIA,P,dm,L-V: 07:00-21:30,L-V: 07:00-21:30,,2017-04-03T00:00:00.000Z
-2.6645,42.838722,704396,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01006,"CL TRIANAS, 17",D,-2.6645,42.838722,1.229,1.109,,,1.194,,,,1.369,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.658222,42.836833,704397,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01006,"CALLE VENTA DE LA ESTRELLA, 3",D,-2.658222,42.836833,1.219,1.109,,,1.169,,,,1.334,,,,CEPSA,P,OM,"L-V: 07:00-22:00; S: 07:00-21:00; D: 08:00-21:00","L-V: 07:00-22:00; S: 07:00-21:00; D: 08:00-21:00",,2017-04-03T00:00:00.000Z
-2.660222,42.864667,704398,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"AV AVENIDA DEL CANTABRICO,8 -(PG PO",D,-2.660222,42.864667,1.219,1.089,,,1.164,,,,1.339,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.664278,42.860306,704399,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE ZARAMAGA, 1",N,-2.664278,42.860306,1.089,0.969,,,1.084,,,,,,,,EROSKI,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.661694,42.859278,704400,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CL PORTAL BETO¿O, 1",D,-2.661694,42.859278,1.219,1.089,,,1.164,,,,1.339,,,,PETRONOR,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.653139,42.864694,704401,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE PORTAL DE BERGARA, 2",N,-2.653139,42.864694,1.198,1.074,,,1.144,,,,1.328,,,,SHELL,P,OM,L-D: 05:00-23:00,L-D: 05:00-23:00,,2017-04-03T00:00:00.000Z
-2.661139,42.865278,704402,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"PORTAL DE GAMARRA, 7 (BILBAO)",I,-2.661139,42.865278,1.179,1.049,,,1.119,,,,1.309,,,,SHELL,P,OM,"L-V: 06:00-22:00; S: 06:00-14:00","L-V: 06:00-22:00; S: 06:00-14:00",,2017-04-03T00:00:00.000Z
-2.672944,42.855,704403,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE REYES CATOLICOS, 2",N,-2.672944,42.855,1.169,1.049,,1.448,1.109,,,,1.294,,,,ESASA,P,dm,L: 07:00-23:00,L: 07:00-23:00,,2017-04-03T00:00:00.000Z
-2.678833,42.868611,704404,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE PORTAL DE ARRIAGA, 66",N,-2.678833,42.868611,1.205,1.095,,,1.155,,,,1.315,,,,ONAINDIA,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-2.656861,42.856194,704405,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE DEBA, 1",N,-2.656861,42.856194,1.199,1.094,,,1.179,,,,1.341,,,,BP  VITORIA,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.721583,42.857472,704406,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01195,"CL AVENIDA HUETOS, 81",I,-2.721583,42.857472,1.229,1.109,,,1.184,,,,1.359,,,,PETRONOR,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-2.632167,42.852722,704407,ÁLAVA,VITORIA-GASTEIZ,ARCAUTE,01192,CARRETERA N-1 KM. 354,D,-2.632167,42.852722,1.219,1.089,,,1.164,,,,1.339,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.703306,42.860083,704408,ÁLAVA,VITORIA-GASTEIZ,ABERASTURI,01193,"CALLE VITORIALANDA, 12",D,-2.703306,42.860083,,,,,,,,,,0.853,,,EDP,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.778694,42.818944,704409,ÁLAVA,VITORIA-GASTEIZ,SUBIJANA DE ALAVA,01195,"CARRETERA NACIONAL 1 KM. 341,8",D,-2.778694,42.818944,1.235,1.125,,,1.175,,,,1.335,,,,CEPSA ,P,dm,"L-V: 06:00-23:00; S: 06:00-22:00; D: 06:00-23:00","L-V: 06:00-23:00; S: 06:00-22:00; D: 06:00-23:00",,2017-04-03T00:00:00.000Z
-2.741917,42.845639,704410,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01015,"POLIGONO P.I. JUNDIZ - C/ LERMANDABIDE, 8",N,-2.741917,42.845639,1.219,1.109,,,1.169,,,,,,,,CEPSA,P,OM,L-S: 06:00-22:30,L-S: 06:00-22:30,,2017-04-03T00:00:00.000Z
-2.722278,42.829528,704411,ÁLAVA,VITORIA-GASTEIZ,ZUAZO DE VITORIA/ZUHATZU,01195,"VIAL CTRA. N102 KM347, N102",I,-2.722278,42.829528,1.139,1.019,,,,,,,,,,,IBAIA ENERGY,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.702278,42.895667,704412,ÁLAVA,VITORIA-GASTEIZ,ARANGUIZ,01196,AUTOVIA VITORIA-ATUBE KM. 6,D,-2.702278,42.895667,1.219,1.089,,,1.149,,,,1.319,,,,AVIA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.712472,42.877139,704413,ÁLAVA,VITORIA-GASTEIZ,LOPIDANA,01196,"CR N-1, 350,5",D,-2.712472,42.877139,1.249,1.125,0.823,,1.18,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.714472,42.878694,704414,ÁLAVA,VITORIA-GASTEIZ,LOPIDANA,01196,"CR N-1, 350,5",I,-2.714472,42.878694,1.249,1.125,0.813,,1.18,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.873583,42.966472,704415,ÁLAVA,ZUIA,ALTUBE,01139,"AU AP-68, 36",D,-2.873583,42.966472,1.235,1.125,,,1.18,,,,1.335,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-2.870083,42.966111,704416,ÁLAVA,ZUIA,ALTUBE,01139,"AU AP-68, 36",I,-2.870083,42.966111,1.235,1.125,,,1.18,,,,1.335,,,,PETRONOR,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-2.827722,42.961583,704417,ÁLAVA,ZUIA,MURGIA,01130,"N-622 km 20,3",D,-2.827722,42.961583,1.226,1.109,,,1.169,,,,1.341,,,,CEPSA,P,OM,"L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00","L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00",,2017-04-03T00:00:00.000Z
-1.539167,39.211417,704418,ALBACETE,ABENGIBRE,ABENGIBRE,02250,"AVENIDA CASTILLA LA MANCHA, 26",D,-1.539167,39.211417,1.218,1.109,0.679,,,,,,,,,,Nº 10.935,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-03T00:00:00.000Z
-1.346083,39.100389,704419,ALBACETE,ALATOZ,ALATOZ,02152,"CR CM-332, 46,4",I,-1.346083,39.100389,1.409,1.239,0.799,,1.319,,,,1.459,,,,REPSOL,P,dm,L-D: 7:00-23:00,L-D: 7:00-23:00,,2017-04-03T00:00:00.000Z
-1.832,39.054694,704420,ALBACETE,ALBACETE,ALBACETE,02001,"CALLE PRINCIPE DE ASTURIAS (POLÍGONO DE ROMICA), 5",I,-1.832,39.054694,1.229,1.119,0.765,,1.177,,,,1.318,,,,SHELL,P,dm,L-D: 06:00-21:30,L-D: 06:00-21:30,,2017-04-03T00:00:00.000Z
-1.8685,38.985667,704421,ALBACETE,ALBACETE,ALBACETE,02001,"AVENIDA 1º DE MAYO, S/N",N,-1.8685,38.985667,1.219,1.109,,,1.159,,,,1.379,,,,CARREFOUR,P,dm,L-S: 07:00-22:00,L-S: 07:00-22:00,,2017-04-03T00:00:00.000Z
-1.864917,39.003333,704422,ALBACETE,ALBACETE,ALBACETE,02005,"AVENIDA MENÉNDEZ PIDAL, 58",N,-1.864917,39.003333,1.239,1.119,,,1.179,,,,1.339,,,,TAMOS,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-1.854556,38.999722,704423,ALBACETE,ALBACETE,ALBACETE,02005,"CL PASEO DE LA CUBA, 15",D,-1.854556,38.999722,1.259,1.139,,,1.209,,,,1.379,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-1.849028,38.98925,704424,ALBACETE,ALBACETE,ALBACETE,02002,"CALLE HERMANOS FALCÓ, 2",D,-1.849028,38.98925,1.229,1.139,,,1.209,,,,1.379,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.031861,38.925833,704425,ALBACETE,ALBACETE,ALBACETE,02006,"CR N-322, 337,8",I,-2.031861,38.925833,1.269,1.139,0.875,,1.209,,,,1.425,,,,REPSOL,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2017-04-03T00:00:00.000Z
-1.883694,38.988111,704426,ALBACETE,ALBACETE,ALBACETE,02006,"CALLE CTRA. DE JAEN, 79",I,-1.883694,38.988111,1.239,1.129,,,1.199,,,,1.369,,,,REPSOL,P,dm,L: 06:00-00:00,L: 06:00-00:00,,2017-04-03T00:00:00.000Z
-1.875944,38.963972,704427,ALBACETE,ALBACETE,ALBACETE,02006,"CARRETERA M 3203 KM. 2,6",D,-1.875944,38.963972,1.238,1.138,,,1.197,,,,1.537,,,,LA PULGOSA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-03T00:00:00.000Z
-1.845083,39.033139,704428,ALBACETE,ALBACETE,ALBACETE,02006,CARRETERA N-322 KM. 359,D,-1.845083,39.033139,1.249,1.139,,,1.189,,,,1.349,,,,REPSOL,P,dm,"L-S: 07:00-21:30; D: 09:00-15:00","L-S: 07:00-21:30; D: 09:00-15:00",,2017-04-03T00:00:00.000Z
-1.892972,39.027778,704429,ALBACETE,ALBACETE,ALBACETE,02006,"CR N-301, 244",I,-1.892972,39.027778,1.259,1.149,,,1.219,,,,1.389,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-1.853306,38.982167,704430,ALBACETE,ALBACETE,ALBACETE,02006,"AVDA. DE ESPAÑA (PRÓX. A C/ SAN JUAN), S/N",N,-1.853306,38.982167,1.207,1.069,,,,,,,,,,,INPEALSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-03T00:00:00.000Z
-1.866806,38.985194,704431,ALBACETE,ALBACETE,ALBACETE,02006,"AVENIDA 1º DE MAYO, S/N",N,-1.866806,38.985194,,1.059,,,,,,,,,,,PETROCAMP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-03T00:00:00.000Z
-1.847083,38.984139,704432,ALBACETE,ALBACETE,ALBACETE,02006,"CALLE ALMANSA, 2",I,-1.847083,38.984139,1.234,1.149,,,1.209,,,,1.349,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-1.874972,39.012583,704433,ALBACETE,ALBACETE,ALBACETE,02006,"PG CAMPOLLANO-P. 2-CT, S.N.",D,-1.874972,39.012583,1.259,1.149,,,1.219,,,,1.389,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-1.871722,38.994667,704434,ALBACETE,ALBACETE,ALBACETE,02006,CARRETERA JAEN KM. 2,D,-1.871722,38.994667,1.245,1.129,,,1.189,,,,1.375,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-1.847361,38.988972,704435,ALBACETE,ALBACETE,ALBACETE,02006,"CALLE ALCALDE CONANGLA (C.C. EROSKI), S/N",N,-1.847361,38.988972,1.161,1.059,,,1.109,,,,1.28,,,,EROSKI,P,dm,"L-S: 07:00-23:00; D: 08:00-23:00","L-S: 07:00-23:00; D: 08:00-23:00",,2017-04-03T00:00:00.000Z
-1.869889,38.998222,704436,ALBACETE,ALBACETE,ALBACETE,02006,"AVDA. DE LOS TOREROS, S/N",N,-1.869889,38.998222,1.207,1.069,,,1.119,,,,,,,,INPEALSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-03T00:00:00.000Z
-1.831639,38.929389,704437,ALBACETE,ALBACETE,ALBACETE,02099,CARRETERA NACIONAL 301 KM. 256,D,-1.831639,38.929389,1.207,1.059,,,,,,,,,,,INPEALSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-1.919778,38.970167,704438,ALBACETE,ALBACETE,ALBACETE,02004,CARRETERA N-322 KM. 349,D,-1.919778,38.970167,1.239,1.149,,,1.209,,,,1.348,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-1.994028,38.900944,704439,ALBACETE,ALBACETE,SANTA ANA,02328,"AVENIDA PRINCIPE, 2",D,-1.994028,38.900944,1.259,1.139,0.818,,1.209,,,,1.359,,,,REPSOL,P,OM,"L-S: 07:00-22:00; D: 08:00-21:00","L-S: 07:00-22:00; D: 08:00-21:00",,2017-04-03T00:00:00.000Z
-1.9205,38.867556,704440,ALBACETE,ALBACETE,SALOBRAL (EL),02140,"CM. 3203 km 14,1",D,-1.9205,38.867556,1.224,1.124,0.685,,,,,,1.364,,,,LOZANO,P,dm,L-D: 07:00-22:30,L-D: 07:00-22:30,,2017-04-03T00:00:00.000Z
-1.915694,38.923889,704441,ALBACETE,ALBACETE,AGUAS NUEVAS,02049,"AVDA. ALBACETE, S/N (AB-2 km 5)",D,-1.915694,38.923889,1.269,1.165,,,1.235,,,,1.402,,,,CEPSA,P,dm,"L-V: 07:00-22:30; S-D: 08:00-22:30","L-V: 07:00-22:30; S-D: 08:00-22:30",,2017-04-03T00:00:00.000Z
-1.845278,38.971722,704442,ALBACETE,ALBACETE,ALBACETE,02007,"MADRID-CARTAGENA km 248,5",D,-1.845278,38.971722,1.259,1.139,,,1.209,,,,1.399,,,,"LOS ANGELES DE LA MANCHA, S.L.",P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-1.845306,38.971778,704443,ALBACETE,ALBACETE,ALBACETE,02007,"MADRID-CARTAGENA km 248,5",I,-1.845306,38.971778,1.259,1.139,,,1.209,,,,1.399,,,,LOS ANGELES DE LA MANCHA,P,OM,L-S: 06:00-22:00,L-S: 06:00-22:00,,2017-04-03T00:00:00.000Z
