X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-2.509361,42.846028,953919,ÁLAVA,ALEGRÍA-DULANTZI,ALEGRIA-DULANTZI,01240,"CL MANISITU, 9",D,-2.509361,42.846028,,1.099,0.726,,,,,,,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.989111,43.044333,953920,ÁLAVA,AMURRIO,LARRINBE,01468,"POLIGONO ZANKUETA, 0",D,-2.989111,43.044333,1.199,1.059,,,1.159,,,,1.319,,,,ESTACIONES GB,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.967611,43.031889,953921,ÁLAVA,AMURRIO,LEZAMA,01450,"CARRETERA A-624 KM. 37,8",D,-2.967611,43.031889,1.239,1.115,,,1.175,,,,1.354,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.616361,42.876861,953922,ÁLAVA,ARRAZUA-UBARRUNDIA,ZURBANO,01520,AUTOVIA N-1 km 358,N,-2.616361,42.876861,1.239,1.125,,1.371,1.185,1.125,,,1.339,,,,AVIA,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.639528,42.941417,953923,ÁLAVA,ARRAZUA-UBARRUNDIA,LUKO,01510,"N-240-B km 11,8",D,-2.639528,42.941417,1.234,1.119,,,1.179,,,,1.349,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-3.122528,43.123361,953924,ÁLAVA,ARTZINIEGA,ARTZINIEGA,01474,"AVENIDA DE GARAY, 23 (CARRETERA DE VITORIA A BALMASE km 56)",D,-3.122528,43.123361,1.245,1.115,0.785,,1.175,,,,1.345,,,,AVIA ,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.278694,42.866417,953925,ÁLAVA,ASPARRENA,ILARDUIA,01260,"N-IA km 385,1",I,-2.278694,42.866417,1.189,1.089,,,1.149,,,,,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.357278,42.670222,953926,ÁLAVA,CAMPEZO/KANPEZU,SANTA CRUZ CAMPEZO,01110,"CR A-132  VITORIA-ESTELLA, 38,1",I,-2.357278,42.670222,1.235,1.079,0.8,,1.2,,,,,,,,PETRONOR,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-28T00:00:00.000Z
-2.518167,42.878556,953927,ÁLAVA,ELBURGO/BURGELU,ELBURGO/BURGELU,01192,"CARRETERA N-1 KM. 364,4",D,-2.518167,42.878556,1.259,1.139,,,1.189,,,,1.359,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.77475,42.82525,953928,ÁLAVA,IRUÑA OKA/IRUÑA DE OCA,NANCLARES DE LA OCA,01230,"CALLE TRATADO DE MAASTRICH, 1",D,-2.77475,42.82525,,1.139,0.795,,,,,,,,,,PETRONIEVES,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.77225,42.823778,953929,ÁLAVA,IRUÑA OKA/IRUÑA DE OCA,NANCLARES DE LA OCA,01230,"CALLE TRATADO DE PARIS, 6",D,-2.77225,42.823778,1.155,1.016,,,,,,,,,,,EUROCAM,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.770694,42.824389,953930,ÁLAVA,IRUÑA OKA/IRUÑA DE OCA,NANCLARES DE LA OCA,01230,"CALLE A-1 KM 342. POL. IND. SUBILLABIDE (SUVILLAVIDE BIDEA), 2",D,-2.770694,42.824389,,,,,,,,,,0.932,0.932,,GAS NATURAL FENOSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.849833,42.635194,953931,ÁLAVA,LABASTIDA,SALINILLAS DE BURADON,01212,CARRETERA N-124 KM. 35,I,-2.849833,42.635194,1.199,1.095,0.824,,1.145,,,,1.339,,,,REPSOL,P,OM,"L-V: 07:00-21:45; S-D: 08:00-21:45","L-V: 07:00-21:45; S-D: 08:00-21:45",,2017-04-28T00:00:00.000Z
-2.578806,42.547639,953932,ÁLAVA,LAGUARDIA,LAGUARDIA,01300,CARRETERA A-124 KM. 65,I,-2.578806,42.547639,1.209,1.099,0.824,,1.149,,,,,,,,REPSOL,P,OM,"L-V: 07:00-21:45; S-D: 08:00-21:45","L-V: 07:00-21:45; S-D: 08:00-21:45",,2017-04-28T00:00:00.000Z
-3.04575,42.755583,953933,ÁLAVA,LANTARÓN,PUENTELARRÁ/LARRAZUBI,01423,CARRETERA A-2122 KM. 11,I,-3.04575,42.755583,1.15,1.02,,,,,,,,,,,AVIA,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00,,2017-04-28T00:00:00.000Z
-2.951361,43.148639,953934,ÁLAVA,LLODIO,LAUDIO/LLODIO,01400,"CL ARETA, 2",D,-2.951361,43.148639,1.229,1.099,,,1.179,,,,1.369,,,,PETRONOR,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.968,43.138,953935,ÁLAVA,LLODIO,LAUDIO/LLODIO,01400,"AVENIDA ZUMALACARREGUI (C.C. EROSKI), S/N",I,-2.968,43.138,1.159,,,,,,,,,,,,EROSKI,P,dm,L-S: 07:30-21:30,L-S: 07:30-21:30,,2017-04-28T00:00:00.000Z
-2.432278,42.490611,953936,ÁLAVA,OYÓN/OION,OYON-OION,01320,CARRETERA LOGROÑO KM. 10,D,-2.432278,42.490611,1.229,1.109,0.844,,,,,,1.349,,,,E.S. OION,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-28T00:00:00.000Z
-2.901944,42.81125,953937,ÁLAVA,RIBERA ALTA,POBES,01420,"ACCESO A2622, 0",N,-2.901944,42.81125,1.229,1.089,0.759,,,,,,,,,,E.S. TOCALU S.L.,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-28T00:00:00.000Z
-2.906944,42.710639,953938,ÁLAVA,RIBERA BAJA/ERRIBERA BEITIA,RIBABELLOSA,01213,CARRETERA N-I KM. 323,N,-2.906944,42.710639,1.269,1.134,,,1.204,,,,,,,,SHELL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.917639,42.704639,953939,ÁLAVA,RIBERA BAJA/ERRIBERA BEITIA,RIBABELLOSA,01213,"POLIGONO SUI 1, (C.C. EROSKI), 1",N,-2.917639,42.704639,1.15,0.99,,,1.089,,,,1.19,,,,EROSKI,P,dm,L-S: 10:00-22:00,L-S: 10:00-22:00,,2017-04-28T00:00:00.000Z
-2.913222,42.741361,953940,ÁLAVA,RIBERA BAJA/ERRIBERA BEITIA,IGAY,01213,"AU AP-68, 63,5",I,-2.913222,42.741361,1.249,1.129,,,1.209,,,,1.369,,,,PETRONOR,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.913306,42.743111,953941,ÁLAVA,RIBERA BAJA/ERRIBERA BEITIA,IGAY,01213,"AU AP-68, 63  D",D,-2.913306,42.743111,1.249,1.129,,,1.209,,,,1.369,,,,PETRONOR,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.920667,42.692917,953942,ÁLAVA,RIBERA BAJA/ERRIBERA BEITIA,RIBABELLOSA,01213,"AVENIDA ALAVA, 12",D,-2.920667,42.692917,1.229,1.109,,,1.169,1.155,,,1.319,,,,EESS ROMPETROL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.394583,42.848944,953943,ÁLAVA,SALVATIERRA/AGURAIN,SALVATIERRA O AGURAIN,01200,CARRETERA ANTIGUA NACIONAL I KM. 375,N,-2.394583,42.848944,1.219,1.089,0.819,,1.179,,,,1.339,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.320361,42.8635,953944,ÁLAVA,SAN MILLÁN/DONEMILIAGA,DURRUMA/SAN ROMAN DE SAN,01207,"POLIGONO OKITURRI, S/N",D,-2.320361,42.8635,1.251,1.119,0.836,,,,,,1.351,,,,"ANDAMUR ""SAN ROMAN""",P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.324083,42.863583,953945,ÁLAVA,SAN MILLÁN/DONEMILIAGA,DURRUMA/SAN ROMAN DE SAN,01207,"CALLE POLIGONO OKITURRI, 4",D,-2.324083,42.863583,1.251,1.139,0.836,,,1.139,,,,,,,IS-XXI,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.314083,42.871167,953946,ÁLAVA,SAN MILLÁN/DONEMILIAGA,DURRUMA/SAN ROMAN DE SAN,01207,"CALLE DEIDA, 4",D,-2.314083,42.871167,,1.109,,,,,,,,,,,VALCARCE,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.722278,42.829528,953947,ÁLAVA,VITORIA-GASTEIZ,ZUAZO DE VITORIA/ZUHATZU,01195,"VIAL CTRA. N102 KM347, N102",I,-2.722278,42.829528,1.169,1.049,,,,,,,,,,,IBAIA ENERGY,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.700972,42.837111,953948,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01007,"CALLE ALTO DE ARMENTIA, 10",D,-2.700972,42.837111,1.169,1.049,,,,,,,,,,,ARMENTIA,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.716389,42.857194,953949,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"AVENIDA AVDA. DE LOS HUETOS, 56",N,-2.716389,42.857194,1.245,1.117,0.75,,1.177,,,,1.36,,,,ONAINDIA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.678833,42.868611,953950,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE PORTAL DE ARRIAGA, 66",N,-2.678833,42.868611,1.245,1.117,,,1.177,,,,1.36,,,,ONAINDIA,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-28T00:00:00.000Z
-2.656861,42.856194,953951,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE DEBA, 1",N,-2.656861,42.856194,1.239,1.119,,,1.204,,,,1.381,,,,BP  VITORIA,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.7105,42.864944,953952,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"ALIBARRA, 34",N,-2.7105,42.864944,1.227,1.097,,,1.157,,,,1.338,,,,AVIA,P,dm,L-V: 07:00-21:30,L-V: 07:00-21:30,,2017-04-28T00:00:00.000Z
-2.672944,42.855,953953,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE REYES CATOLICOS, 2",N,-2.672944,42.855,1.169,1.049,,1.448,1.129,,,,1.314,,,,ESASA,P,dm,L: 07:00-23:00,L: 07:00-23:00,,2017-04-28T00:00:00.000Z
-2.664278,42.860306,953954,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE ZARAMAGA, 1",N,-2.664278,42.860306,1.139,1.019,,,1.095,,,,,,,,EROSKI,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.708611,42.854694,953955,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"CALLE BREMEN, 6",D,-2.708611,42.854694,1.139,1.019,,,,,,,,,,,EROSKI,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.682278,42.842833,953956,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01008,"CL CASTILLA, 30",D,-2.682278,42.842833,1.249,1.109,,,1.179,,,,1.359,,,,REPSOL,P,dm,"L-S: 06:00-23:00; D: 07:30-23:00","L-S: 06:00-23:00; D: 07:30-23:00",,2017-04-28T00:00:00.000Z
-2.702278,42.895667,953957,ÁLAVA,VITORIA-GASTEIZ,ARANGUIZ,01196,AUTOVIA VITORIA-ATUBE KM. 6,D,-2.702278,42.895667,1.239,1.125,,,1.185,,,,1.339,,,,AVIA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.712722,42.863778,953958,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"CALLE URARTEA, 23",D,-2.712722,42.863778,1.239,1.125,,,1.185,1.125,,,1.339,,,,AVIA,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2017-04-28T00:00:00.000Z
-2.693722,42.849028,953959,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"AVENIDA MEDITERRANEO, 7",N,-2.693722,42.849028,1.239,1.125,,,1.185,,,,1.354,,,,CEPSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.778694,42.818944,953960,ÁLAVA,VITORIA-GASTEIZ,SUBIJANA DE ALAVA,01195,"CARRETERA NACIONAL 1 KM. 341,8",D,-2.778694,42.818944,1.269,1.139,,,1.189,,,,1.369,,,,CEPSA ,P,dm,"L-V: 06:00-23:00; S: 06:00-22:00; D: 06:00-23:00","L-V: 06:00-23:00; S: 06:00-22:00; D: 06:00-23:00",,2017-04-28T00:00:00.000Z
-2.698917,42.836778,953961,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01007,"CALLE ALTO DE ARMENTIA, 2",N,-2.698917,42.836778,1.219,1.089,,,1.179,,,,1.359,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.653139,42.864694,953962,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CALLE PORTAL DE BERGARA, 2",N,-2.653139,42.864694,1.239,1.119,,,1.189,,,,1.369,,,,SHELL,P,OM,L-D: 05:00-23:00,L-D: 05:00-23:00,,2017-04-28T00:00:00.000Z
-2.661139,42.865278,953963,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"PORTAL DE GAMARRA, 7 (BILBAO)",I,-2.661139,42.865278,1.226,1.084,,,1.154,,,,1.356,,,,SHELL,P,OM,"L-V: 06:00-22:00; S: 06:00-14:00","L-V: 06:00-22:00; S: 06:00-14:00",,2017-04-28T00:00:00.000Z
-2.721583,42.857472,953964,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01195,"CL AVENIDA HUETOS, 81",I,-2.721583,42.857472,1.229,1.139,,,1.219,,,,1.349,,,,PETRONOR,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-28T00:00:00.000Z
-2.712472,42.877139,953965,ÁLAVA,VITORIA-GASTEIZ,LOPIDANA,01196,"CR N-1, 350,5",D,-2.712472,42.877139,1.259,1.139,0.829,,1.189,,,,1.359,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.660222,42.864667,953966,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"AV AVENIDA DEL CANTABRICO,8 -(PG PO",D,-2.660222,42.864667,1.225,1.115,,,1.165,,,,1.325,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.648306,42.849778,953967,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01002,"CL PORTAL DE ELORRIAGA,17",D,-2.648306,42.849778,1.225,1.115,,,1.165,,,,1.325,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.714472,42.878694,953968,ÁLAVA,VITORIA-GASTEIZ,LOPIDANA,01196,"CR N-1, 350,5",I,-2.714472,42.878694,1.259,1.139,0.819,,1.189,,,,1.359,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.661694,42.859278,953969,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,"CL PORTAL BETO¿O, 1",D,-2.661694,42.859278,1.225,1.115,,,1.165,,,,1.325,,,,PETRONOR,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.632167,42.852722,953970,ÁLAVA,VITORIA-GASTEIZ,ARCAUTE,01192,CARRETERA N-1 KM. 354,D,-2.632167,42.852722,1.225,1.115,,,1.165,,,,1.325,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.6645,42.838722,953971,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01006,"CL TRIANAS, 17",D,-2.6645,42.838722,1.239,1.119,,,1.189,,,,1.349,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-2.703306,42.860083,953972,ÁLAVA,VITORIA-GASTEIZ,ABERASTURI,01193,"CALLE VITORIALANDA, 12",D,-2.703306,42.860083,,,,,,,,,,0.853,,,EDP,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.658222,42.836833,953973,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01006,"CALLE VENTA DE LA ESTRELLA, 3",D,-2.658222,42.836833,1.234,1.119,,,1.179,,,,1.349,,,,CEPSA,P,OM,"L-V: 07:00-22:00; S: 07:00-21:00; D: 08:00-21:00","L-V: 07:00-22:00; S: 07:00-21:00; D: 08:00-21:00",,2017-04-28T00:00:00.000Z
-2.709972,42.852417,953974,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01010,"CALLE DUSSELDORF, 1",D,-2.709972,42.852417,1.234,1.119,,,1.179,,,,1.349,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-2.741917,42.845639,953975,ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01015,"POLIGONO P.I. JUNDIZ - C/ LERMANDABIDE, 8",N,-2.741917,42.845639,1.234,1.119,,,1.179,,,,,,,,CEPSA,P,OM,L-S: 06:00-22:30,L-S: 06:00-22:30,,2017-04-28T00:00:00.000Z
-2.873583,42.966472,953976,ÁLAVA,ZUIA,ALTUBE,01139,"AU AP-68, 36",D,-2.873583,42.966472,1.249,1.129,,,1.209,,,,1.369,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-28T00:00:00.000Z
-2.870083,42.966111,953977,ÁLAVA,ZUIA,ALTUBE,01139,"AU AP-68, 36",I,-2.870083,42.966111,1.249,1.129,,,1.209,,,,1.369,,,,PETRONOR,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-28T00:00:00.000Z
-2.827722,42.961583,953978,ÁLAVA,ZUIA,MURGIA,01130,"N-622 km 20,3",D,-2.827722,42.961583,1.239,1.115,,,1.175,,,,1.354,,,,CEPSA,P,OM,"L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00","L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00",,2017-04-28T00:00:00.000Z
-1.539167,39.211417,953979,ALBACETE,ABENGIBRE,ABENGIBRE,02250,"AVENIDA CASTILLA LA MANCHA, 26",D,-1.539167,39.211417,1.248,1.149,0.729,,,,,,,,,,Nº 10.935,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-28T00:00:00.000Z
-1.346083,39.100389,953980,ALBACETE,ALATOZ,ALATOZ,02152,"CR CM-332, 46,4",I,-1.346083,39.100389,1.409,1.239,0.799,,1.319,,,,1.459,,,,REPSOL,P,dm,L-D: 7:00-23:00,L-D: 7:00-23:00,,2017-04-28T00:00:00.000Z
-1.875944,38.963972,953981,ALBACETE,ALBACETE,ALBACETE,02006,"CARRETERA M 3203 KM. 2,6",D,-1.875944,38.963972,1.277,1.177,,,1.197,,,,1.537,,,,LA PULGOSA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-28T00:00:00.000Z
-2.031861,38.925833,953982,ALBACETE,ALBACETE,ALBACETE,02006,"CR N-322, 337,8",I,-2.031861,38.925833,1.299,1.169,0.875,,1.239,,,,1.465,,,,REPSOL,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2017-04-28T00:00:00.000Z
-1.885694,39.009417,953983,ALBACETE,ALBACETE,ALBACETE,02007,"AVENIDA 3ª ESQUINA C/ F Nº3, 3",N,-1.885694,39.009417,1.219,1.079,,,,,,,,,,,FAST & GAS,P,dm,"L-V: 07:00-21:00; S: 09:00-13:30","L-V: 07:00-21:00; S: 09:00-13:30",,2017-04-28T00:00:00.000Z
-1.878111,39.009639,953984,ALBACETE,ALBACETE,ALBACETE,02007,"SECTOR PARCELA T-3 LOCAL52, 14",N,-1.878111,39.009639,1.167,1.048,,,1.066,,,,1.26,,,,ALCAMPO,P,dm,"L-J: 06:00-23:00; V: 08:00-23:00; S: 06:00-23:00; D: 08:00-23:00","L-J: 06:00-23:00; V: 08:00-23:00; S: 06:00-23:00; D: 08:00-23:00",,2017-04-28T00:00:00.000Z
-1.871361,39.015444,953985,ALBACETE,ALBACETE,ALBACETE,02007,"POLIGONO CAMPOLLANO, 55",N,-1.871361,39.015444,1.269,1.149,,,1.229,,,,1.409,,,,CEPSA,P,dm,"L-V: 06:00-22:00; S: 07:30-15:30; D: 09:00-15:00","L-V: 06:00-22:00; S: 07:30-15:30; D: 09:00-15:00",,2017-04-28T00:00:00.000Z
-1.883694,38.988111,953986,ALBACETE,ALBACETE,ALBACETE,02006,"CALLE CTRA. DE JAEN, 79",I,-1.883694,38.988111,1.279,1.139,,,1.209,,,,1.409,,,,REPSOL,P,dm,L: 06:00-00:00,L: 06:00-00:00,,2017-04-28T00:00:00.000Z
-1.869889,38.998222,953987,ALBACETE,ALBACETE,ALBACETE,02006,"AVDA. DE LOS TOREROS, S/N",N,-1.869889,38.998222,1.239,1.089,,,1.139,,,,,,,,INPEALSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-28T00:00:00.000Z
-1.853306,38.982167,953988,ALBACETE,ALBACETE,ALBACETE,02006,"AVDA. DE ESPAÑA (PRÓX. A C/ SAN JUAN), S/N",N,-1.853306,38.982167,1.239,1.089,,,,,,,,,,,INPEALSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-28T00:00:00.000Z
-1.831639,38.929389,953989,ALBACETE,ALBACETE,ALBACETE,02099,CARRETERA NACIONAL 301 KM. 256,D,-1.831639,38.929389,1.239,1.079,,,,,,,,,,,INPEALSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-1.882056,39.022139,953990,ALBACETE,ALBACETE,ALBACETE,02007,"AVENIDA PRIMERA, S/N",D,-1.882056,39.022139,1.149,1.019,,,,,,,,,,,GMOIL,P,dm,"L-V: 08:00-20:30; S: 09:00-14:00","L-V: 08:00-20:30; S: 09:00-14:00",,2017-04-28T00:00:00.000Z
-1.871722,38.994667,953991,ALBACETE,ALBACETE,ALBACETE,02006,CARRETERA JAEN KM. 2,D,-1.871722,38.994667,1.269,1.139,,,1.199,,,,1.409,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-1.832,39.054694,953992,ALBACETE,ALBACETE,ALBACETE,02001,"CALLE PRINCIPE DE ASTURIAS (POLÍGONO DE ROMICA), 5",I,-1.832,39.054694,1.259,1.149,0.765,,1.219,,,,1.317,,,,SHELL,P,dm,L-D: 06:00-21:30,L-D: 06:00-21:30,,2017-04-28T00:00:00.000Z
-1.845083,39.033139,953993,ALBACETE,ALBACETE,ALBACETE,02006,CARRETERA N-322 KM. 359,D,-1.845083,39.033139,1.279,1.149,,,1.229,,,,1.419,,,,REPSOL,P,dm,"L-S: 07:00-21:30; D: 09:00-15:00","L-S: 07:00-21:30; D: 09:00-15:00",,2017-04-28T00:00:00.000Z
-1.845278,38.971722,953994,ALBACETE,ALBACETE,ALBACETE,02007,"MADRID-CARTAGENA km 248,5",D,-1.845278,38.971722,1.259,1.139,,,1.219,,,,1.399,,,,"LOS ANGELES DE LA MANCHA, S.L.",P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-1.845306,38.971778,953995,ALBACETE,ALBACETE,ALBACETE,02007,"MADRID-CARTAGENA km 248,5",I,-1.845306,38.971778,1.259,1.139,,,1.219,,,,1.399,,,,LOS ANGELES DE LA MANCHA,P,OM,L-S: 06:00-22:00,L-S: 06:00-22:00,,2017-04-28T00:00:00.000Z
-1.994028,38.900944,953996,ALBACETE,ALBACETE,SANTA ANA,02328,"AVENIDA PRINCIPE, 2",D,-1.994028,38.900944,1.269,1.149,0.824,,1.219,,,,1.399,,,,REPSOL,P,OM,"L-S: 07:00-22:00; D: 08:00-21:00","L-S: 07:00-22:00; D: 08:00-21:00",,2017-04-28T00:00:00.000Z
-1.874972,39.012583,953997,ALBACETE,ALBACETE,ALBACETE,02006,"PG CAMPOLLANO-P. 2-CT, S.N.",D,-1.874972,39.012583,1.259,1.149,,,1.229,,,,1.399,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-28T00:00:00.000Z
-1.892972,39.027778,953998,ALBACETE,ALBACETE,ALBACETE,02006,"CR N-301, 244",I,-1.892972,39.027778,1.259,1.149,,,1.229,,,,1.399,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-1.891361,39.031528,953999,ALBACETE,ALBACETE,ALBACETE,02007,AUTOVIA A-31 KM. 69,I,-1.891361,39.031528,1.289,1.175,,,1.255,,,,1.399,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-1.866806,38.985194,954000,ALBACETE,ALBACETE,ALBACETE,02006,"AVENIDA 1º DE MAYO, S/N",N,-1.866806,38.985194,,1.079,,,,,,,,,,,PETROCAMP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-28T00:00:00.000Z
-1.854556,38.999722,954001,ALBACETE,ALBACETE,ALBACETE,02005,"CL PASEO DE LA CUBA, 15",D,-1.854556,38.999722,1.259,1.139,,,1.219,,,,1.399,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-28T00:00:00.000Z
-1.893944,39.016361,954002,ALBACETE,ALBACETE,ALBACETE,02007,"AVENIDA PRIMERA, 94",N,-1.893944,39.016361,1.239,1.079,,,1.129,,,,,,,,INPEALSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-1.847083,38.984139,954003,ALBACETE,ALBACETE,ALBACETE,02006,"CALLE ALMANSA, 2",I,-1.847083,38.984139,1.249,1.159,,,1.219,,,,1.364,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
