X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-8.085083,43.527139,867844,CORUÑA (A),SAN SADURNIÑO,"MARQUES DE SAN SADURNIÑO, AVENIDA DO",15560,"CARRETERA AC 862 KM. 15,5",D,-8.085083,43.527139,1.299,1.179,0.779,,1.269,,,,1.419,,,,GALP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.803778,43.033639,867845,CORUÑA (A),SANTA COMBA,SANTA COMBA,15840,"CARRETERA LC-402 KM. 74,1",I,-8.803778,43.033639,1.309,1.184,0.809,,1.244,,,,1.424,,,,CEPSA,P,OM,L-D: 07:00-23:30,L-D: 07:00-23:30,,2017-04-19T00:00:00.000Z
-8.817556,43.027333,867846,CORUÑA (A),SANTA COMBA,SANTA COMBA,15840,"AVENIDA BRASIL, 0",I,-8.817556,43.027333,1.299,1.189,0.809,,1.239,,,,1.408,,,,LAG XALLAS,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.855306,43.056944,867847,CORUÑA (A),SANTA COMBA,SANTA COMBA,15840,"LUGAR CABREIRA - ARANTON (AC-404 KM. 45.0), 0",I,-8.855306,43.056944,1.299,1.169,0.84,,,,,,1.399,,,,E.S. CABREIRA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.861972,42.997861,867848,CORUÑA (A),SANTA COMBA,SANTA COMBA,15840,"LUGAR SAN ANDRES-A PEREIRA (AC-400 KM 61.0), 0",D,-8.861972,42.997861,1.288,1.169,0.84,,1.269,,,,1.388,,,,E.S. MUIÑO GRANDE,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.763833,43.106889,867849,CORUÑA (A),SANTA COMBA,CASTRIZ,15848,"LUGAR CASTRIZ, S/N",D,-8.763833,43.106889,1.26,1.12,0.72,,,,,,,,,,ROSGAS,P,dm,"L-S: 07:00-11:00; D: 08:00-10:00","L-S: 07:00-11:00; D: 08:00-10:00",,2017-04-19T00:00:00.000Z
-8.527164,42.917999,867850,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15890,VIA CIERVA S/N (MERCAGALICIA)-POLIGONO INDUSTRIAL DEL TAMBRE,N,-8.527164,42.917999,1.318,1.189,,1.399,,,,,,,,,STAROIL,P,dm,"L-V: 07:00-23:00; S: 08:00-22:00; D: 09:00-15:00","L-V: 07:00-23:00; S: 08:00-22:00; D: 09:00-15:00",,2017-04-19T00:00:00.000Z
-8.450194,42.964222,867851,CORUÑA (A),SANTIAGO DE COMPOSTELA,POLVEIRA (A),15888,"LUGAR A POLVEIRA, 19",D,-8.450194,42.964222,1.309,1.179,0.799,,,,,,1.389,,,,E.S. SIGÜEIRO,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.487139,42.92275,867852,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15705,"CR  N-550 , P.K. 60 - MEIXONFRIO",D,-8.487139,42.92275,1.329,1.189,,,1.239,,,,1.429,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.512139,42.901806,867853,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15890,"RUA DO AMIO -P.I.COSTA VELLA, 32",D,-8.512139,42.901806,1.318,1.198,,,1.269,,,,1.498,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-8.548667,42.876111,867854,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15706,XOAN CARLOS I S/N,D,-8.548667,42.876111,1.339,1.198,,,1.269,,,,,,,,GALP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.522611,42.84325,867855,CORUÑA (A),SANTIAGO DE COMPOSTELA,EIXO DE ABAIXO (O),15893,CARRETERA NACIONAL 525 KM. 336,I,-8.522611,42.84325,1.345,1.215,,,1.275,,,,1.495,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-8.422778,42.898944,867856,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15702,"ACCESO AÉROPUERTO LAVACOLLA, S/N",D,-8.422778,42.898944,1.348,1.218,,,1.278,,,,1.498,,,,SHELL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.437722,42.900333,867857,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15890,"LUGAR DO NOVAL, 1 - LAVACOLLA, 1",D,-8.437722,42.900333,1.298,1.179,,,1.249,,,,1.498,,,,LA CARABELA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00,,2017-04-19T00:00:00.000Z
-8.487139,42.922917,867858,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15701,"CARRETERA CN-550 KM. 55,300",N,-8.487139,42.922917,1.299,1.159,,,1.219,,,,,,,,GALP,P,dm,"L-V: 06:00-00:00; S-D: 07:00-23:00","L-V: 06:00-00:00; S-D: 07:00-23:00",,2017-04-19T00:00:00.000Z
-8.520306,42.902278,867859,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15705,"CALLE CRUCEIRO DO, 228",D,-8.520306,42.902278,1.289,1.149,,,,,,,,,,,SBC,P,dm,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-8.575333,42.924333,867860,CORUÑA (A),SANTIAGO DE COMPOSTELA,BRINS,15897,"CR CR C-545, 6,7",D,-8.575333,42.924333,1.349,1.219,0.869,,1.279,,,,1.499,,,,REPSOL,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-19T00:00:00.000Z
-8.513639,42.911667,867861,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15890,"VÍA EDISON, 259",D,-8.513639,42.911667,1.349,1.219,,,1.279,,,,1.499,,,,REPSOL,P,dm,"L-V: 07:00-23:00; S: 08:00-15:00","L-V: 07:00-23:00; S: 08:00-15:00",,2017-04-19T00:00:00.000Z
-8.622611,42.873167,867862,CORUÑA (A),SANTIAGO DE COMPOSTELA,ROXOS,15896,"CARRETERA C-543 KM. 6,400",D,-8.622611,42.873167,1.349,1.219,0.869,,1.279,,,,1.499,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.548167,42.87,867863,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15702,"AVENIDA ROMERO DONALLO, S/N",D,-8.548167,42.87,1.349,1.219,,,1.279,,,,1.499,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-8.532861,42.892139,867864,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15705,"AVENIDA DO CRUCEIRO DA CORUÑA, 2",I,-8.532861,42.892139,1.349,1.219,,,1.279,,,,1.499,,,,REPSOL,P,dm,"L: 00:00-02:00 y 07:00-23:00; M-J: 07:00-23:00; V: 07:00-00:00; S-D: 00:00-02:00 y 07:00-00:00","L: 00:00-02:00 y 07:00-23:00; M-J: 07:00-23:00; V: 07:00-00:00; S-D: 00:00-02:00 y 07:00-00:00",,2017-04-19T00:00:00.000Z
-8.548278,42.869972,867865,CORUÑA (A),SANTIAGO DE COMPOSTELA,ROCHA VELLA (A),15899,"CR SC-20  P.K. 67,00 D",D,-8.548278,42.869972,1.349,1.219,,,1.279,,,,1.499,,,,REPSOL,P,dm,"L: 00:00-01:00 y 07:00-23:00; M-V: 07:00-23:00; S: 07:00-00:00; D: 00:00-01:00 y 07:00-00:00","L: 00:00-01:00 y 07:00-23:00; M-V: 07:00-23:00; S: 07:00-00:00; D: 00:00-01:00 y 07:00-00:00",,2017-04-19T00:00:00.000Z
-8.541889,42.861889,867866,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15702,"RUA RESTOLLAL, 52",D,-8.541889,42.861889,1.349,1.219,,,1.279,,,,1.499,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.01725,43.050611,867867,CORUÑA (A),SOBRADO,SOBRADO,15813,"CALLE AMILLADOIRO-PORTA S/N, S/N",D,-8.01725,43.050611,1.297,1.169,0.799,,1.216,,,,1.397,,,,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.547056,42.761806,867868,CORUÑA (A),TEO,TEO,15886,"ESTRADA PONTEVEA-AC841 KM,12, 14",D,-8.547056,42.761806,1.306,1.189,0.822,,1.249,,,,,,,,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.545361,42.811139,867869,CORUÑA (A),TEO,TEO,15886,CARRETERA C-541 KM. 6,I,-8.545361,42.811139,1.303,1.199,,,1.249,,,,1.418,,,,AVIA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.544694,42.836556,867870,CORUÑA (A),TEO,TEO,15886,CARRETERA LC-541 KM. 3,D,-8.544694,42.836556,1.303,1.189,,,1.249,,,,1.418,,,,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.612083,42.821611,867871,CORUÑA (A),TEO,CASALONGA,15866,"CARRETERA N-550 KM. 71,2",I,-8.612083,42.821611,1.303,1.189,,,1.249,,,,1.418,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.585778,42.8115,867872,CORUÑA (A),TEO,TEO,15886,AUTOPISTA A-9 KM. 81,D,-8.585778,42.8115,1.329,1.199,,,1.259,,,,1.439,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-8.585944,42.811583,867873,CORUÑA (A),TEO,TEO,15886,AUTOVIA A-9 KM. 81,D,-8.585944,42.811583,1.329,1.199,,,1.259,,,,,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-8.560556,43.008056,867874,CORUÑA (A),TRAZO,AGRO DO MESTRE,15687,"CP-5903, km P.K. 16,603",D,-8.560556,43.008056,1.279,1.145,0.795,,1.169,,,,1.389,,,,SHELL,P,dm,"L-J: 07:30-23:00; V-S: 07:30-00:00","L-J: 07:30-23:00; V-S: 07:30-00:00",,2017-04-19T00:00:00.000Z
-8.593028,43.028056,867875,CORUÑA (A),TRAZO,BREA (A),15687,"CARRETERA CP-7804 KM. 6,2",D,-8.593028,43.028056,1.272,1.129,0.805,,1.189,,,,,,,,EESSBENZA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.670222,43.045778,867876,CORUÑA (A),VAL DO DUBRA,BEMBIBRE,15873,CTRA CARBALLO - SANTIAGO km 19.9,I,-8.670222,43.045778,1.289,1.149,,,,,,,1.359,,,,SARAS,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.656194,43.021667,867877,CORUÑA (A),VAL DO DUBRA,BEMBIBRE,15873,"CARRETERA ARCAI 120 KM. 22,58",D,-8.656194,43.021667,1.299,1.159,0.809,,1.179,,,,1.419,,,,PETRONOR,P,dm,L: 07:00-23:00,L: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.646944,42.960222,867878,CORUÑA (A),VAL DO DUBRA,PORTOMOURO,15871,"RUA ENTREPONTES, 108",I,-8.646944,42.960222,1.299,1.169,0.819,,,,,,,,,,REPSOL,P,dm,L-D: 07:30-23:30,L-D: 07:30-23:30,,2017-04-19T00:00:00.000Z
-8.697028,42.990028,867879,CORUÑA (A),VAL DO DUBRA,PARAMOS,15872,"CR C-545, 21,2 (C-545 km 21,26)",D,-8.697028,42.990028,1.309,1.159,0.849,,,,,,,,,,E.S. PARAMOS,P,dm,"L-V: 08:00-10:00; S-D: 09:00-10:00","L-V: 08:00-10:00; S-D: 09:00-10:00",,2017-04-19T00:00:00.000Z
-8.148306,43.599,867880,CORUÑA (A),VALDOVIÑO,VALDOVIÑO,15552,CARRETERA FERROL-CEDEIRA km 12,D,-8.148306,43.599,1.294,1.164,0.769,,1.234,,,,1.424,,,,SHELL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2017-04-19T00:00:00.000Z
-8.406444,42.777528,867881,CORUÑA (A),VEDRA,PONTE ULLA,15881,CARRETERA N-525 KM. 322,D,-8.406444,42.777528,1.299,1.179,0.779,,1.209,,,,1.429,,,,PONTEULLA,P,dm,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-8.406611,42.776944,867882,CORUÑA (A),VEDRA,PONTE ULLA,15881,CARRETERA N-525 KM. 322,I,-8.406611,42.776944,1.299,1.179,,,1.209,,,,1.429,,,,PONTEULLA,P,dm,"L-V: 07:00-23:00; S-D: 09:00-23:00","L-V: 07:00-23:00; S-D: 09:00-23:00",,2017-04-19T00:00:00.000Z
-8.147917,43.113972,867883,CORUÑA (A),VILASANTAR,ZANFOGA,15807,CARRETERA C-540 KM. 38,D,-8.147917,43.113972,1.319,1.179,,,1.229,,,,,,,,PETRONOR,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-9.02875,43.112,867884,CORUÑA (A),VIMIANZO,VIMIANZO,15129,"CALLE LA TORRE, 8",D,-9.02875,43.112,1.329,1.199,0.859,,1.269,,,,1.499,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.917667,43.104861,867885,CORUÑA (A),ZAS,ZAS,15850,"CARRETERA AC-404 KM. 54,560",I,-8.917667,43.104861,1.309,1.184,0.809,,1.244,,,,,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-8.952361,43.153083,867886,CORUÑA (A),ZAS,BAIO GRANDE,15150,"CTRA. A CORUÑA - FINISTERRE km 58,6",D,-8.952361,43.153083,1.319,1.179,0.839,,1.239,,,,1.439,,,,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-19T00:00:00.000Z
-2.487694,39.520639,867887,CUENCA,ALBERCA DE ZÁNCARA (LA),ALBERCA DE ZANCARA (LA),16620,"CALLE SAN ISIDRO, 67",I,-2.487694,39.520639,1.299,1.169,,,1.249,,,,,,,,REPSOL,P,OM,"L-S: 07:00-14:00 y 15:00-20:00; D: 07:00-14:00","L-S: 07:00-14:00 y 15:00-20:00; D: 07:00-14:00",,2017-04-19T00:00:00.000Z
-2.38575,39.686833,867888,CUENCA,ALMARCHA (LA),ALMARCHA (LA),16740,CARRETERA MADRID-VALENCIA km 155,N,-2.38575,39.686833,1.289,1.169,,,,,,,,,,,PLUS-24,P,dm,L-D: 06:00-02:00,L-D: 06:00-02:00,,2017-04-19T00:00:00.000Z
-1.902278,39.724528,867889,CUENCA,ALMODÓVAR DEL PINAR,ALMODOVAR DEL PINAR,16215,"CR N-320, 91,9",I,-1.902278,39.724528,1.299,1.179,0.84,,1.279,,,,,,,,CAMPSA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-19T00:00:00.000Z
-2.253889,39.53775,867890,CUENCA,ATALAYA DEL CAÑAVATE,ATALAYA DEL CAÑAVATE,16710,"CARRETERA CUV8306 KM. 6,6",D,-2.253889,39.53775,1.315,1.179,,,1.249,,,,,,,,REPSOL,P,dm,L-D: 06:00-01:00,L-D: 06:00-01:00,,2017-04-19T00:00:00.000Z
-3.083056,40.064639,867891,CUENCA,BELINCHÓN,BELINCHON,16470,"AUTOVIA A-3 KM. 71,9",D,-3.083056,40.064639,1.319,1.189,,,1.259,,,,1.419,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-3.042361,40.032,867892,CUENCA,BELINCHÓN,BELINCHON,16470,AUTOVIA DE LEVANTE KM. ,D,-3.042361,40.032,1.269,1.159,,,1.289,,,,1.399,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-3.041056,40.032944,867893,CUENCA,BELINCHÓN,BELINCHON,16740,AUTOVIA DE LEVANTE KM. ,I,-3.041056,40.032944,1.269,1.159,,,1.289,,,,1.399,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-2.079278,40.574056,867894,CUENCA,BETETA,BETETA,16870,CARRETERA CM210 KM. 53,D,-2.079278,40.574056,1.299,1.179,,,,,,,,,,,PETRONOR,P,OM,L-D: 08:00-20:00,L-D: 08:00-20:00,,2017-04-19T00:00:00.000Z
-1.792972,39.612694,867895,CUENCA,CAMPILLO DE ALTOBUEY,CAMPILLO DE ALTOBUEY,16210,CARRETERA VALENCIA 1 KM. 1,D,-1.792972,39.612694,,1.035,0.636,,,,,,,,,,S. ANDRES APOSTOL SOCIEDAD COOP. DE C-LM,P,dm,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-1.79175,39.612083,867896,CUENCA,CAMPILLO DE ALTOBUEY,CAMPILLO DE ALTOBUEY,16210,"ALMODOVAR-MINGLANILLA km 65,400",I,-1.79175,39.612083,1.255,1.125,0.645,,,,,,,,,,BM,P,dm,L-D: 07:30-21:00,L-D: 07:30-21:00,,2017-04-19T00:00:00.000Z
-2.733306,40.035444,867897,CUENCA,CAMPOS DEL PARAÍSO,CARRASCOSA DEL CAMPO,16555,"CARRETERA N-400 KM. 124,7",I,-2.733306,40.035444,1.298,1.147,0.7,,1.194,,,,,,,,REPSOL,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00,,2017-04-19T00:00:00.000Z
-2.223111,40.426806,867898,CUENCA,CAÑAMARES,CAÑAMARES,16890,CM-2100 km 26,D,-2.223111,40.426806,1.28,1.179,,,,,,,,,,,MARANCHONEROS CARMONA S.L,P,dm,L-D: 08:00-20:00,L-D: 08:00-20:00,,2017-04-19T00:00:00.000Z
-2.395028,40.361278,867899,CUENCA,CAÑAVERAS,CAÑAVERAS,16850,CARRETERA N-320 KM. 181,D,-2.395028,40.361278,1.289,1.179,,,1.219,,,,,,,,CEPSA,P,dm,L: 07:00-21:00,L: 07:00-21:00,,2017-04-19T00:00:00.000Z
-1.643167,40.043333,867900,CUENCA,CAÑETE,CAÑETE,16300,"CARRETERA N-420 KM. 500,9",D,-1.643167,40.043333,1.279,1.169,,,,,,,,,,,CAÑETE,P,dm,"L-S: 08:00-21:00; D: 09:00-13:00 y 16:00-20:00","L-S: 08:00-21:00; D: 09:00-13:00 y 16:00-20:00",,2017-04-19T00:00:00.000Z
-1.805833,39.90425,867901,CUENCA,CARBONERAS DE GUADAZAÓN,CARBONERAS DE GUADAZAON,16350,"CARRETERA N-420 KM. 473,200",I,-1.805833,39.90425,1.269,1.169,0.739,,1.249,,,,,,,,"REAL CONTRERAS E HIJOS, S.L.",P,dm,"L-S: 07:00-21:00; D: 07:00-14:00","L-S: 07:00-21:00; D: 07:00-14:00",,2017-04-19T00:00:00.000Z
-2.266111,39.325472,867902,CUENCA,CASAS DE HARO,CASAS DE HARO,16611,CARRETERA CTRA POZO AMARGO KM. 3,N,-2.266111,39.325472,1.269,1.159,0.669,,,,,,,,,,GALP,P,OM,L-S: 07:00-22:00,L-S: 07:00-22:00,,2017-04-19T00:00:00.000Z
-2.037639,39.387889,867903,CUENCA,CASASIMARRO,CASASIMARRO,16239,CARRETERA RODA (LA) KM. 72,N,-2.037639,39.387889,1.249,1.129,0.729,,,,,,1.319,,,,"LAPEÑA MORATALLA, S.L.",P,dm,L-S: 07:00-21:00,L-S: 07:00-21:00,,2017-04-19T00:00:00.000Z
-2.040278,39.383083,867904,CUENCA,CASASIMARRO,CASASIMARRO,16239,"AVENIDA DE LA INDUSTRIA, 11",N,-2.040278,39.383083,1.175,1.055,,,,,,,,,,,U.S. ESCOBAR RUIZ,P,dm,"L-V: 08:00-14:00 y 16:00-21:00; S: 09:00-14:00 y 16:00-19:00","L-V: 08:00-14:00 y 16:00-21:00; S: 09:00-14:00 y 16:00-19:00",,2017-04-19T00:00:00.000Z
-1.752472,39.519389,867905,CUENCA,CASTILLEJO DE INIESTA,CASTILLEJO DE INIESTA,16250,"CR A-3, 225",I,-1.752472,39.519389,1.319,1.189,,,1.249,,,,1.449,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-1.753639,39.517083,867906,CUENCA,CASTILLEJO DE INIESTA,CASTILLEJO DE INIESTA,16250,AUTOVIA A-3 KM. 224,D,-1.753639,39.517083,1.315,1.189,,,1.249,,,,1.43,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-2.330556,39.63825,867907,CUENCA,CASTILLO DE GARCIMUÑOZ,CASTILLO DE GARCIMUÑOZ,16623,"AUTOVIA A-3 KM. 161,9",D,-2.330556,39.63825,1.299,1.179,,,1.239,,,,1.414,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-2.328028,39.638556,867908,CUENCA,CASTILLO DE GARCIMUÑOZ,CASTILLO DE GARCIMUÑOZ,16623,"AUTOVIA A-3 KM. 162,1",I,-2.328028,39.638556,1.299,1.179,,,1.239,,,,1.414,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-2.352278,39.651444,867909,CUENCA,CASTILLO DE GARCIMUÑOZ,CASTILLO DE GARCIMUÑOZ,16623,"N-III km 159,900",N,-2.352278,39.651444,1.279,1.109,,,1.199,,,,1.375,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-2.419194,39.783528,867910,CUENCA,CERVERA DEL LLANO,CERVERA DEL LLANO,16444,"AUTOVIA N-III KM. 141,3",I,-2.419194,39.783528,1.305,1.179,,,1.239,,,,1.42,,,,CEPSA,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2017-04-19T00:00:00.000Z
-2.200806,40.084528,867911,CUENCA,CHILLARÓN DE CUENCA,CHILLARON DE CUENCA,16190,AUTOVIA A-40 KM. 174,I,-2.200806,40.084528,1.289,1.179,,,1.239,,,,1.404,,,,CEPSA,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59,,2017-04-19T00:00:00.000Z
-2.135,40.067611,867912,CUENCA,CUENCA,CUENCA,16004,"CALLE FERMIN CABALLERO, 19",D,-2.135,40.067611,1.239,1.129,,,1.189,,,,1.354,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-2.126944,40.055278,867913,CUENCA,CUENCA,CUENCA,16004,"AVENIDA REY JUAN CARLOS I (DEL), 30",D,-2.126944,40.055278,1.169,1.049,,,,,,,,,,,AUTONET&OIL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-19T00:00:00.000Z
-2.143368,40.05181,867914,CUENCA,CUENCA,CUENCA,16003,"CARRETERA DE ALCAZAR, 14",N,-2.143368,40.05181,1.268,1.163,,,,,,,1.388,,,,"HERMANOS NUÑO, S.L.",P,dm,L-D: 06:30-22:15,L-D: 06:30-22:15,,2017-04-19T00:00:00.000Z
-2.151417,40.076944,867915,CUENCA,CUENCA,CUENCA,16002,"AVENIDA LOS ALFARES, S/N",N,-2.151417,40.076944,1.239,1.129,,,1.219,,,,1.354,,,,GALP,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-19T00:00:00.000Z
-2.129806,40.054833,867916,CUENCA,CUENCA,CUENCA,16003,"AVENIDA RONDA OESTE, 2",N,-2.129806,40.054833,1.239,1.129,,,1.219,,,,1.354,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-19T00:00:00.000Z
-2.151472,40.078222,867917,CUENCA,CUENCA,CUENCA,16002,"CARRETERA NACIONAL 400 KM. 178,5",N,-2.151472,40.078222,1.155,1.039,,,1.108,,,,1.263,,,,C.C ALCAMPO,P,dm,L-D: 07:30-23:00,L-D: 07:30-23:00,,2017-04-19T00:00:00.000Z
-2.121528,40.053389,867918,CUENCA,CUENCA,CUENCA,16004,"AVENIDA DEL MEDITERRANEO, S/N",N,-2.121528,40.053389,1.169,1.049,,,,,,,,,,,CARREFOUR,P,dm,L-D: 08:00-22:00,L-D: 08:00-22:00,,2017-04-19T00:00:00.000Z
-2.138278,40.059472,867919,CUENCA,CUENCA,CUENCA,16003,"AVENIDA REYES CATOLICOS, 76",D,-2.138278,40.059472,1.274,1.164,,,1.214,,,,,,,,SARAS ENERGIA,P,OM,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-19T00:00:00.000Z
-2.17025,40.073639,867920,CUENCA,CUENCA,CUENCA,16002,"CR N-400 176,9",I,-2.17025,40.073639,1.299,1.169,,,1.249,,,,1.419,,,,CAMPSA,P,OM,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-19T00:00:00.000Z
-2.107139,40.011694,867921,CUENCA,CUENCA,MELGOSA (LA),16193,CARRETERA N 320 KM. 131,I,-2.107139,40.011694,1.289,1.169,,,1.249,,,,,,,,CAMPSA,P,OM,L-D: 08:00-21:00,L-D: 08:00-21:00,,2017-04-19T00:00:00.000Z
-2.125889,40.055111,867922,CUENCA,CUENCA,CUENCA,16004,"CARRETERA N-320 KM. 136,5",D,-2.125889,40.055111,1.299,1.169,,,1.249,,,,1.419,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-2.134361,40.066083,867923,CUENCA,CUENCA,CUENCA,16004,"CALLE HERMANOS BECERRIL, 2",D,-2.134361,40.066083,1.299,1.169,,,1.249,,,,1.419,,,,REPSOL,P,OM,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-19T00:00:00.000Z
-3.010528,39.931472,867924,CUENCA,FUENTE DE PEDRO NAHARRO,FUENTE DE PEDRO NAHARRO,16411,"CARRETERA COMARCAL 200 KM. 26,064",D,-3.010528,39.931472,1.269,1.139,0.8,,,,,,,,,,E.S. VIRGEN DE LA SOLEDAD,P,dm,"L-V: 06:00-22:00; S-D: 08:00-22:00","L-V: 06:00-22:00; S-D: 08:00-22:00",,2017-04-19T00:00:00.000Z
-3.011278,39.930028,867925,CUENCA,FUENTE DE PEDRO NAHARRO,FUENTE DE PEDRO NAHARRO,16411,CARRETERA TARANCON KM. S/N,I,-3.011278,39.930028,,,0.667,,,,,,,,,,COOP. NTRA. SRA. SOLEDAD,P,dm,L-D: 24H,L-D: 24H,,2017-04-19T00:00:00.000Z
-1.671806,39.517889,867926,CUENCA,GRAJA DE INIESTA,GRAJA DE INIESTA,16251,"CALLE REAL, 13",D,-1.671806,39.517889,,1.109,,,,,,,,,,,ANDRESOIL,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00,,2017-04-19T00:00:00.000Z
